Id,MSSubClass,MSZoning,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,SaleType,SaleCondition,GarageAge,HouseAge,RemodelAge,TotalBathrooms,TotalRooms,TotalSF,GarageAreaCars,OverallQualCond,BsmtQualCond,TotalFloorsSF,HasPool,HasGarage,HasBasement,HasFireplace,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,HasScreenPorch,QualToAgeRatio
217,20,RL,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,4,4,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1436,GasA,Ex,Y,SBrkr,1436,1436,1,2,0,3,1,Gd,8,Typ,0,Gd,Attchd,4,Unf,2,484,TA,TA,Y,0,WD,Normal,4,2004,2004,3.0,1444,2872,968,35,Gd_TA,1436,0,1,1,0,1,1,0,0,0.003491271820448878
218,70,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,4,4,81,56,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,686,GasA,Fa,N,SBrkr,810,1328,0,1,0,3,1,TA,8,Typ,0,Gd,Detchd,66,Unf,1,210,TA,TA,Y,0,WD,Family,66,1925,1950,1.0,694,2014,210,16,TA_TA,1328,0,1,1,0,0,1,1,0,0.0020768431983385254
219,50,RL,IR1,Lvl,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,69,2,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,No,BLQ,Unf,798,GasA,Ex,Y,SBrkr,1137,1954,0,1,1,3,1,Gd,8,Typ,2,TA,Attchd,69,Unf,2,431,TA,TA,Y,0,WD,Normal,69,1939,2006,2.0,806,2752,862,63,TA_TA,1954,0,1,1,1,0,1,1,0,0.0036082474226804126
220,120,RL,Reg,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,1,0,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1248,GasA,Ex,Y,SBrkr,1248,1248,0,2,0,2,1,Gd,5,Typ,0,Gd,Attchd,1,Fin,2,438,TA,TA,Y,0,New,Partial,1,2005,2006,2.0,1253,2496,876,35,Gd_TA,1248,0,1,1,0,1,0,0,0,0.003489531405782652
221,20,RL,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,0,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1498,GasA,Ex,Y,SBrkr,1498,1498,0,2,0,2,1,Gd,5,Typ,0,Gd,Attchd,0,RFn,2,675,TA,TA,Y,0,New,Partial,0,2006,2006,2.0,1503,2996,1350,35,Gd_TA,1498,0,1,1,0,1,1,0,0,0.003487792725460887
222,60,RL,IR1,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,7,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1010,GasA,Ex,Y,SBrkr,1010,2267,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,7,RFn,2,390,TA,TA,Y,0,ConLI,Normal,7,2002,2002,2.5,1018,3277,780,30,Gd_TA,2267,0,1,1,1,1,1,0,0,0.0029955067398901645
223,60,RL,Reg,Lvl,Inside,NWAmes,RRAn,Norm,1Fam,2Story,6,6,31,31,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,713,GasA,TA,Y,SBrkr,811,1552,1,2,1,3,1,TA,6,Typ,1,TA,Attchd,31,RFn,2,434,TA,TA,Y,0,WD,Normal,31,1975,1975,3.5,719,2265,868,36,Gd_TA,1552,0,1,1,1,1,1,0,0,0.003036437246963563
224,20,RL,Reg,Lvl,FR2,NAmes,Norm,Norm,1Fam,1Story,4,6,38,38,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,864,GasA,Gd,Y,SBrkr,864,864,0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,20,Unf,2,576,TA,TA,Y,0,WD,Abnorml,20,1971,1971,1.0,868,1728,1152,24,TA_TA,864,0,1,1,0,1,0,0,0,0.002028397565922921
225,20,RL,Reg,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,10,5,6,6,Hip,CompShg,VinylSd,VinylSd,BrkFace,922.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,2392,GasA,Ex,Y,SBrkr,2392,2392,0,2,0,3,1,Ex,8,Typ,1,Ex,Attchd,6,Fin,3,968,TA,TA,Y,0,WD,Normal,6,2003,2003,2.0,2400,4784,2904,50,Ex_TA,2392,0,1,1,1,1,1,0,0,0.00499001996007984
226,160,RM,Reg,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,5,5,38,38,Gable,CompShg,HdBoard,HdBoard,BrkFace,142.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,630,GasA,TA,Y,SBrkr,630,1302,0,2,1,3,1,TA,6,Typ,0,Gd,Detchd,18,Unf,1,280,TA,TA,Y,0,COD,Abnorml,18,1971,1971,2.5,636,1932,280,25,TA_TA,1302,0,1,1,0,0,0,0,0,0.002535496957403651
227,60,RL,IR1,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,5,12,12,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1203,GasA,Ex,Y,SBrkr,1214,2520,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,12,RFn,3,721,TA,TA,Y,0,WD,Abnorml,12,1995,1995,2.5,1212,3723,2163,35,Gd_TA,2520,0,1,1,1,1,1,0,0,0.0035070140280561123
228,160,RM,Reg,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,6,38,38,Gable,CompShg,HdBoard,HdBoard,BrkFace,127.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,483,GasA,TA,Y,SBrkr,483,987,0,1,1,2,1,TA,5,Typ,0,Gd,Detchd,21,Unf,1,280,TA,TA,Y,0,WD,Normal,21,1970,1970,1.5,488,1470,280,36,TA_TA,987,0,1,1,0,0,0,0,0,0.0030441400304414
229,20,RL,Reg,Lvl,FR2,Sawyer,Feedr,Norm,1Fam,1Story,5,5,43,43,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,912,GasA,TA,Y,SBrkr,912,912,0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,36,Unf,1,336,TA,TA,Y,0,WD,Normal,36,1967,1967,1.0,917,1824,336,25,TA_TA,912,0,1,1,1,0,0,0,0,0.002540650406504065
230,120,RL,Reg,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,4,3,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1373,GasA,Ex,Y,SBrkr,1555,1555,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,4,Fin,2,430,TA,TA,Y,0,WD,Normal,4,2005,2006,2.0,1380,2928,860,35,Gd_TA,1555,0,1,1,1,1,1,0,0,0.003489531405782652
231,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,51,51,Hip,CompShg,MetalSd,MetalSd,BrkFace,220.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1194,GasA,TA,Y,SBrkr,1194,1194,1,1,0,3,1,TA,6,Typ,0,Gd,Attchd,51,RFn,1,312,TA,TA,Y,0,WD,Normal,51,1959,1959,2.0,1200,2388,312,36,TA_TA,1194,0,1,1,0,0,0,1,0,0.003061224489795918
232,60,RL,IR1,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,14,13,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1462,GasA,Ex,Y,SBrkr,1490,2794,1,2,1,4,1,Ex,9,Typ,1,TA,Attchd,14,Fin,3,810,TA,TA,Y,0,WD,Normal,14,1995,1996,3.5,1471,4256,2430,40,Gd_TA,2794,0,1,1,1,0,1,1,0,0.004008016032064128
233,160,RM,Reg,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,34,34,Gable,CompShg,HdBoard,HdBoard,BrkFace,297.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,483,GasA,TA,Y,SBrkr,483,987,0,1,1,2,1,TA,5,Typ,1,Po,Attchd,34,Unf,1,288,TA,TA,Y,0,WD,Normal,34,1972,1972,1.5,488,1470,288,30,TA_TA,987,0,1,1,1,0,0,0,0,0.0030410542321338066
234,20,RL,Reg,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,5,6,34,34,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,ALQ,894,GasA,TA,Y,SBrkr,894,894,1,1,0,3,1,TA,5,Typ,0,Gd,Attchd,34,Unf,1,308,TA,TA,Y,0,WD,Normal,34,1976,1976,2.0,899,1788,308,30,TA_Gd,894,0,1,1,0,1,0,0,0,0.0025290844714213456
235,60,RL,Reg,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,8,8,Gable,CompShg,VinylSd,VinylSd,None,103.68526170798899,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,860,GasA,Ex,Y,SBrkr,860,1960,1,2,1,4,1,Gd,8,Typ,2,TA,BuiltIn,8,Fin,2,440,TA,TA,Y,0,WD,Normal,8,2002,2002,3.5,868,2820,880,30,Gd_TA,1960,0,1,1,1,1,1,0,0,0.0029955067398901645
236,160,RM,Reg,Lvl,Inside,BrDale,Norm,Norm,TwnhsE,2Story,6,3,37,37,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,483,GasA,TA,Y,SBrkr,483,987,0,1,1,2,1,TA,5,Typ,0,Gd,Detchd,37,Unf,1,264,TA,TA,Y,0,WD,Normal,37,1971,1971,1.5,488,1470,264,18,TA_TA,987,0,1,1,0,0,0,0,0,0.0030425963488843813
237,20,RL,Reg,Lvl,FR2,CollgCr,Norm,Norm,1Fam,1Story,7,5,6,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1414,GasA,Ex,Y,SBrkr,1414,1414,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,6,RFn,2,494,TA,TA,Y,0,WD,Normal,6,2004,2004,2.0,1420,2828,988,35,Gd_TA,1414,0,1,1,0,1,1,0,0,0.003491271820448878
238,60,RL,IR1,Lvl,CulDSac,SawyerW,RRNe,Norm,1Fam,2Story,7,7,17,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,996,GasA,Ex,Y,SBrkr,1014,1744,0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,17,RFn,2,457,TA,TA,Y,0,WD,Normal,17,1993,2003,2.5,1003,2740,914,49,Gd_TA,1744,0,1,1,0,1,1,0,0,0.003510531594784353
239,20,RL,Reg,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,0,0,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,Ex,TA,PConc,Ex,TA,No,Unf,Unf,1694,GasA,Ex,Y,SBrkr,1694,1694,0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,0,Fin,3,818,TA,TA,Y,0,New,Partial,0,2007,2007,2.0,1701,3388,2454,40,Ex_TA,1694,0,1,1,0,1,1,0,0,0.00398406374501992
240,50,RL,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,65,60,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,735,GasA,TA,Y,FuseA,798,1487,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,61,Unf,1,220,TA,TA,Y,0,WD,Normal,61,1945,1950,1.5,742,2222,220,24,TA_Fa,1487,0,1,1,1,0,1,0,0,0.003083247687564234
241,20,FV,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2,2,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1566,GasA,Ex,Y,SBrkr,1566,1566,1,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2,RFn,2,750,TA,TA,Y,0,WD,Normal,2,2008,2008,3.0,1573,3132,1500,40,Gd_TA,1566,0,1,1,0,1,1,0,0,0.003982080637132902
242,30,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,9,62,10,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,686,GasA,Gd,Y,SBrkr,866,866,0,1,0,2,1,Gd,4,Typ,0,Gd,Attchd,62,Unf,0,0,TA,TA,Y,0,WD,Normal,62,1945,1997,1.0,690,1552,0,45,TA_TA,866,0,0,1,0,1,1,0,0,0.0025693730729701952
243,50,RM,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,106,56,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,540,GasA,Gd,N,FuseA,889,1440,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,66,Unf,1,352,Fa,TA,Y,0,WD,Normal,66,1900,1950,1.0,546,1980,352,20,TA_TA,1440,0,1,1,0,0,0,1,0,0.0026301946344029457
244,160,RL,Reg,Lvl,Corner,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,29,29,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,626,GasA,TA,Y,SBrkr,626,1217,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,29,RFn,1,288,TA,TA,Y,0,WD,Normal,29,1980,1980,1.5,632,1843,288,36,Gd_TA,1217,0,1,1,1,0,1,0,0,0.003028773346794548
245,60,RL,IR1,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,7,5,16,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,948,GasA,Ex,Y,SBrkr,1222,2110,1,2,1,3,1,Gd,8,Typ,2,Fa,Attchd,16,RFn,2,463,TA,TA,Y,0,WD,Normal,16,1994,2002,3.5,956,3058,926,35,Gd_TA,2110,0,1,1,1,0,1,0,0,0.0035087719298245615
246,20,RL,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,7,5,18,18,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,1845,GasA,Gd,Y,SBrkr,1872,1872,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,18,Fin,2,604,TA,TA,Y,0,WD,Normal,18,1988,1988,2.5,1851,3717,1208,35,Gd_TA,1872,0,1,1,1,1,1,0,0,0.003519356460532931
247,190,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,2fmCon,2Story,6,8,96,56,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,Stone,Fa,TA,No,Unf,Unf,1020,GasA,Gd,N,FuseP,908,1928,0,2,0,4,2,Fa,9,Typ,0,Gd,Detchd,96,Unf,1,440,Po,Po,Y,0,WD,Normal,96,1910,1950,2.0,1029,2948,440,48,Fa_TA,1928,0,1,1,0,0,1,1,0,0.0031397174254317113
248,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,52,52,Hip,CompShg,Wd Sdng,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1367,GasA,Ex,Y,SBrkr,1375,1375,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,52,Unf,2,451,TA,TA,Y,0,WD,Normal,52,1954,1954,1.0,1372,2742,902,30,TA_TA,1375,0,1,1,1,0,1,0,0,0.003069053708439898
249,60,RL,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,4,4,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,840,GasA,Ex,Y,SBrkr,840,1668,0,2,1,3,1,Gd,8,Typ,0,Gd,Attchd,4,RFn,2,500,TA,TA,Y,0,WD,Normal,4,2003,2003,2.5,848,2508,1000,35,Gd_TA,1668,0,1,1,0,1,1,0,0,0.003493013972055888
250,50,RL,IR2,Low,CulDSac,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,49,1,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472.0,Gd,TA,CBlock,Gd,TA,Gd,Rec,Unf,1444,GasA,Gd,Y,SBrkr,1444,2144,0,2,0,4,1,Gd,7,Typ,2,TA,Attchd,49,Fin,2,389,TA,TA,Y,0,WD,Normal,49,1958,2006,2.5,1451,3588,778,42,Gd_TA,2144,0,1,1,1,0,1,0,0,0.0030627871362940277
251,30,RL,IR1,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1Story,3,2,70,44,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Po,CBlock,TA,TA,No,Unf,Unf,728,GasA,Ex,Y,SBrkr,1306,1306,0,1,0,3,1,Fa,6,Mod,0,Gd,Attchd,70,Unf,0,0,TA,TA,Y,0,WD,Normal,70,1940,1966,1.0,734,2034,0,6,TA_TA,1306,0,0,1,0,1,0,0,0,0.0015455950540958269
252,120,RM,IR1,HLS,Inside,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,1,0,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1573,GasA,Ex,Y,SBrkr,1625,1625,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,1,Fin,2,538,TA,TA,Y,0,WD,Family,1,2006,2007,3.5,1578,3198,1076,40,Gd_TA,1625,0,1,1,1,1,0,0,1,0.003986048829098156
253,60,RL,IR1,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,4,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,798,GasA,Ex,Y,SBrkr,798,1640,0,2,1,3,1,Gd,6,Typ,0,Gd,Attchd,4,RFn,2,520,TA,TA,Y,0,WD,Normal,4,2004,2004,2.5,804,2438,1040,30,Gd_TA,1640,0,1,1,0,1,1,0,0,0.0029925187032418953
254,80,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,7,43,16,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,ALQ,1302,GasA,Ex,Y,SBrkr,1302,1302,0,2,0,3,1,Gd,7,Min1,0,Gd,Attchd,43,RFn,1,309,TA,TA,Y,0,CWD,Normal,43,1964,1991,2.5,1309,2604,309,42,Gd_TA,1302,0,1,1,0,1,0,0,0,0.0030534351145038168
255,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,53,53,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,1314,GasA,TA,Y,SBrkr,1314,1314,1,1,0,3,1,TA,5,Typ,0,Gd,Attchd,53,RFn,1,294,TA,TA,Y,0,WD,Normal,53,1957,1957,2.0,1319,2628,294,30,TA_TA,1314,0,1,1,0,1,0,0,0,0.002553626149131767
256,60,RL,IR1,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,7,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,975,GasA,Ex,Y,SBrkr,1005,2291,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,7,Fin,2,429,TA,TA,Y,0,WD,Normal,7,1999,1999,2.5,983,3266,858,35,Gd_TA,2291,0,1,1,1,1,0,0,0,0.0035
257,60,FV,IR1,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,6,5,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,Unf,864,GasA,Ex,Y,SBrkr,864,1728,0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,5,RFn,2,673,TA,TA,Y,0,WD,Normal,5,2003,2003,2.5,871,2592,1346,30,Gd_TA,1728,0,1,1,0,1,1,0,0,0.0029940119760479044
258,20,RL,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,3,3,Gable,CompShg,VinylSd,VinylSd,Stone,180.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1604,GasA,Ex,Y,SBrkr,1604,1604,1,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,3,RFn,2,660,TA,TA,Y,0,WD,Abnorml,3,2006,2006,3.5,1612,3208,1320,35,Gd_TA,1604,0,1,1,1,1,1,0,0,0.003487792725460887
259,60,RL,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,7,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,963,GasA,Ex,Y,SBrkr,963,1792,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,7,RFn,2,564,TA,TA,Y,0,WD,Normal,7,2001,2001,2.5,970,2755,1128,35,Gd_TA,1792,0,1,1,1,0,1,0,0,0.0034965034965034965
260,20,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,5,52,52,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,0,GasA,Gd,Y,FuseA,882,882,0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,52,Unf,1,308,TA,TA,Y,0,WD,Normal,52,1956,1956,1.0,4,882,308,25,TA_TA,882,0,1,0,0,0,1,0,0,0.0025549310168625446
261,80,RL,Reg,Lvl,Corner,NAmes,Artery,Norm,1Fam,SLvl,6,5,47,47,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399.0,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,1362,GasA,TA,Y,SBrkr,1382,1382,1,1,0,3,1,TA,6,Typ,1,TA,Attchd,18,Unf,2,884,TA,TA,Y,0,WD,Normal,18,1962,1962,2.0,1368,2744,1768,30,TA_TA,1382,0,1,1,1,0,0,1,0,0.003056546102903719
262,60,RL,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,5,0,0,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,1482,GasA,Ex,Y,SBrkr,1482,2574,0,2,1,3,1,Ex,10,Typ,1,Gd,BuiltIn,0,Fin,3,868,TA,TA,Y,0,New,Partial,0,2007,2007,2.5,1492,4056,2604,40,Ex_TA,2574,0,1,1,1,0,1,0,0,0.00398406374501992
263,80,RL,IR1,Lvl,Corner,Sawyer,Norm,Norm,1Fam,SLvl,6,7,29,11,Gable,CompShg,HdBoard,Plywood,BrkFace,46.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,Unf,506,GasA,TA,Y,SBrkr,1212,1212,1,1,0,3,1,TA,6,Typ,1,TA,Attchd,28,Unf,2,492,TA,TA,Y,0,WD,Normal,28,1977,1995,2.0,512,1718,984,42,Gd_Gd,1212,0,1,1,1,1,1,0,0,0.003033367037411527
264,50,RM,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,81,9,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,ALQ,926,GasA,TA,Y,SBrkr,926,1316,1,1,0,3,1,TA,6,Typ,0,Gd,Detchd,36,Unf,2,484,TA,TA,Y,0,WD,Normal,36,1929,2001,2.0,932,2242,968,35,TA_TA,926,0,1,1,0,0,0,0,0,0.0025906735751295338
265,30,RM,IR3,Bnk,Inside,OldTown,Artery,Norm,1Fam,1Story,5,5,83,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,680,GasA,Gd,N,FuseP,764,764,0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,43,Unf,2,504,TA,TA,N,0,WD,Normal,43,1925,2004,1.0,684,1444,1008,25,Fa_TA,764,0,1,1,0,0,0,0,0,0.002596053997923157
266,20,RL,IR1,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,6,27,27,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,TA,Gd,CBlock,Gd,TA,No,GLQ,LwQ,1422,GasA,TA,Y,SBrkr,1422,1422,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,27,Fin,2,576,TA,TA,Y,0,WD,Normal,27,1981,1981,2.0,1429,2844,1152,36,Gd_TA,1422,0,1,1,1,1,0,0,0,0.0030272452068617556
267,60,RL,IR1,HLS,FR2,Gilbert,Norm,Norm,1Fam,2Story,6,5,9,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,802,GasA,Gd,Y,SBrkr,802,1511,1,2,1,3,1,TA,8,Typ,1,TA,Attchd,9,Fin,2,413,TA,TA,Y,0,WD,Normal,9,1997,1997,3.5,810,2313,826,30,Gd_TA,1511,0,1,1,1,1,1,0,0,0.003003003003003003
268,75,RL,Reg,Bnk,Inside,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,69,11,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,Unf,720,GasA,Ex,Y,SBrkr,1052,2192,0,2,1,4,1,Gd,8,Typ,1,Gd,Detchd,69,Unf,1,240,TA,TA,Y,0,WD,Normal,69,1939,1997,2.5,728,2912,240,40,TA_TA,1772,0,1,1,1,1,1,0,0,0.002577319587628866
269,30,RM,Reg,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,5,6,68,53,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,740,GasA,Ex,Y,SBrkr,778,778,0,1,0,2,1,TA,4,Typ,1,Gd,Detchd,42,Fin,1,924,Ex,Ex,Y,0,WD,Normal,42,1940,1955,1.0,744,1518,924,30,TA_TA,778,0,1,1,1,0,1,0,0,0.002575991756826378
270,20,RL,IR1,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,6,7,31,31,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,Gd,CBlock,TA,Gd,No,BLQ,Unf,1143,GasA,TA,Y,SBrkr,1113,1113,1,1,1,3,1,TA,6,Typ,1,Fa,Attchd,20,RFn,1,504,TA,Gd,Y,0,WD,Normal,20,1976,1976,2.5,1149,2256,504,42,TA_Gd,1113,0,1,1,1,1,1,0,0,0.0030349013657056147
